Protocol,Domain,Path,Subdomain,URL len,Domain len,Subdomain len,Path len,#Subdomains,IP,HTTPS,Known TLD,#Brand,#Similar brand,#Similar keyword,Brand check,#Random word,Random domain,#Keyword,#Other word,#Raw word,Avg word len,Long word len,Short word len,#SC,Label 
http,michaelapugh,/ba/ibank.bankofamerlca.com/accountverification.html,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,performanceoutdooradvertising,/folder/verify/document/28bee0f865e12c3b0f881b28907a4ea1/,www,1,1,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,1,1,0,0,1
http,performanceoutdooradvertising,/folder/verify/document/28bee0f865e12c3b0f881b28907a4ea1/,www,1,1,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,1,1,0,0,1
http,pe,/matchs/,photo,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/bc15ea36c29ae991c479a43134fc71c4/index2.htm,www,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,1,0,0,1
http,myutilitydomain,/Doc%20Attached/5f38c66061977cdc29a8c53d4e4236a9/,muzhlz7m,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,myutilitydomain,/Doc%20Attached/5f38c66061977cdc29a8c53d4e4236a9/,muzhlz7m,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,890m,/index.htm,newyrmatchpotos,0,0,2,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,16mb,/,us0matchpix,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1
http,sublimeautoparts,/image/canadamatchmaking/Match.htm,,2,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,0,0,1
http,16mb,/,viewphotos,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1
http,pe,/index.htm,match190photos,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,1
http,myutilitydomain,/Doc%20Attached/,muzhlz7m,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,myutilitydomain,/Doc%20Attached/,muzhlz7m,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,pe,/photo/,myphoto1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1
http,moradapinaos,/lip/xo/vsx.html,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,reclamtion-ifm,/NJSHJSZGZYGSVKAJSYG2862767Z627TSYG762/JHSJJSZYTZTGYZTYZGFGZ6RSFSR56Z/BSBSJSGGZYTZ6ZT265FF6TZFF27ZZGGZ6TYU/0f64e89919113d56c959fc5bc8d214c7/a7987d749d661f9289e288c2888cb6ff/a245c08a14aa01f78d6129c01088ed8f/moncompte/index.php,mobile.free,1,1,2,1,0,0,0,1,0,0,0,1,1,0,2,0,1,1,1,0,2,1
http,pprincparts,/nat/rematch/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/,www,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/bc15ea36c29ae991c479a43134fc71c4/,www,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,1,0,0,1
http,focusupnow,/newhmtp/Harsh-tag.klmklm/8fa04452c43808b2dd8f661c66ca9337/,,1,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,2,1,0,0,1
http,grupodania,/wp-admin/new.pdf/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,swiftrunlakes,/photos/match/index.html,,0,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,0,0,1
http,newdatematch,/pics/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,matchdatingpictures,/newpics/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,sharizal,/latsb/alibaba/login.alibaba.com.php,www,1,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,0,0,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/ccc8cf4aeb3c3b1b02f2949275fd2968/index2.htm,www,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,1,0,0,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/9d47d25f5fa9a0d9c0b4a67949e6dd6c/index2.htm,www,1,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,1,0,0,1
https,indiarevisited,/wp-Admin/wp-included/ll/yahoo.html,,2,1,1,1,0,0,1,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,achas,/mmc/images/d/homepage/home/info.php,www,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1,1,0,1
http,achas,/mmc/images/d/homepage/home/confirm.php,www,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1,1,0,1
http,grupodania,/hyped/portfolio/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,grandslamintl,/bcdvfre/aptgd/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/,,0,0,1,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,1
http,jomjb,/adobeaa/JSK/Adobe/adobeaa/ccc8cf4aeb3c3b1b02f2949275fd2968/,,1,0,1,1,0,0,0,1,0,0,0,1,0,1,2,0,1,0,1,0,0,1
http,amaanaspa,/moves/,,0,0,1,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,0,1
http,blcpolychemical,/a31/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,achas,/mmc/images/d/homepage/home/confirm.php,,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,2,1,1,0,1
http,abbacointl,/wp-content/chulo/quote/index.html,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,abbacointl,/wp-admin/review/quote/index.html,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,abbacointl,/wp-admin/review/quote/,,0,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,1,0,1
http,esy,/confirmations/recovery-chekpoint-login.html,unblocked-accesss2547,1,0,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,moradapinaos,/ams/xo/vsx.html,www,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,moradapinaos,/ams/xo/vsx.html,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,isitmeaksesuarlar,/alibaba/alibaba/login.alibaba.com.php,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
http,isitmeaksesuarlar,/alibaba/alibaba/login.alibaba.com.php,www,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
http,webidox,/include/alibaba/login.alibaba.com.php,panel,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
http,siftpolytechniccollege,/hi/dropbox-0/,,0,1,1,2,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,avcc,/banner/new/dropboxx/,,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,1,0,1
http,orient-nsk,/cache/setan/m3ksi/gendeng/boa/boa/homepage/home/login.php,,1,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,2,1,1,0,1
http,oasisoutsourcingfirm,/a/y/Yahoo%20index..html,,2,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,daviio,/shup/imsa.ome/bcs/alus.php,,0,0,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,1
http,soletherapy,/wp-content/themes/beauty-center/ww/verification.php,,1,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,swm-as,/css/drive/,www,0,0,0,2,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,1,0,1
http,meeshmellows,/Grot-docu/Richolo%20docu%202017/docusign/docusign/,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,sarkfolheados,/sc/odeme/gbp/kola.html,,1,1,1,1,0,0,0,0,1,0,0,1,2,0,2,0,1,1,1,1,0,1
http,afloorcarpettiles,/GTFFDSFGDF05d45dF0654SDFSDGFf504g6f4gDFGFD/dfdfgdf65f4d60gdf654g6df546df54g6df54gdf/65f04g65df46g4df65g46dg5h46fg546dgdfg/df65df565d6g212/nabib/,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,1,1,1,0,1
http,afloorcarpettiles,/GTFFDSFGDF05d45dF0654SDFSDGFf504g6f4gDFGFD/dfdfgdf65f4d60gdf654g6df546df54g6df54gdf/65f04g65df46g4df65g46dg5h46fg546dgdfg/df65df565d6g212/nabib/5b2002039d6ae4c0c48c6d52d6af1b6c/3dc9b4cb8355afd6a35b1510f0eef6f7/confirm.php,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0,1,1,1,1,0,1
http,patternsandshades,/up_chhhze1/index.php,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,chemlstry,/Login_to_Your_Account(9).htm,,0,0,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,matchpics1,/view/,view,0,1,0,2,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,1
http,zoentryent,/fams/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1
http,mybeautyshops,/DropBiz17/d/DropBiz17/kl/,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,eventhire4u,/parosky/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1
http,coloursoftango,/new/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,loseweightnowplan,/zilla/index.php,www,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,115.28.157.120,/Public/upload/file/20170420/20170420015241_59000.html,,2,1,1,1,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,2,1
http,115.28.157.120,/Public/upload/file/20170420/20170420002048_96489.html,,2,1,1,1,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,2,1
http,115.28.157.120,/Public/upload/file/20170420/20170420020158_43802.html,,2,1,1,1,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,2,1
http,115.28.157.120,/Public/upload/file/20170419/20170419195927_71830.html,,2,1,1,1,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,2,1
http,115.28.157.120,/Public/upload/file/20170419/20170419201906_65210.html,,2,1,1,1,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,2,1
http,mirazfood,/mailbox/New/ii.php,,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,modelsnext,/doc/mgs/es/,,0,1,1,2,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,1,0,1
http,mirazfood,/update/New/ii.php,,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1
http,mirazfood,/update/New/ii.php,,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,zoentryent,/fams/cd3ce38c800c0a3d578c5aeabce2650a/,,2,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,1
http,goodrecipesonline,/wp-admin/fan1/index.html,,0,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,115.28.157.120,/Public/upload/file/20170420/20170420013546_25766.html,,2,1,1,1,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,2,1
http,howtomakeessentialoils,/nerm/bsi.sinc/nins.php,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,dfmudancasefretes,/Bruceiglesias/docx/,www,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,dfmudancasefretes,/Bruceiglesias/docx/,www,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,bankruptcyzen,/inbox/GOOGLENEWW/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/,,1,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,psihologminsk,/wp-includes/images/crystal/gis.php,,2,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,thewhiteswaninn,/http/dropbox/,,0,1,1,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,binaaacademy,/wp-includes/Text/text/Drbx/Drbx/Dropbox/index.html,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,b2solucoesinteligentes,/media/media/images/navydshfgdsfdk/,,1,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,b2solucoesinteligentes,/media/media/images/navydshfgdsfdk/,,1,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,bankruptcyzen,/swesmother/HUDPROPERTY/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec/index.php,,1,1,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,eli-limerick,/g-doc/index.php,,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,1,0,1
http,115.28.157.120,/Public/upload/file/20170419/20170419235627_39739.html,,2,1,1,1,1,1,0,1,0,0,0,1,1,0,2,0,1,0,1,1,2,1
http,advert-adm,/FB/recovery-answer.html,,1,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,1,1,0,1
http,benumehta,/view/veiw/gduc/,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,kokyu,/to/4d22f39939f16f33518085f417a6467a/,,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2,0,1,2,1,1,0,1
http,enviousweb,/wp-admin/js/font/index.php,,0,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,1,0,1
http,webcindario,/app/facebook.com/,gjd4f8-fdh5s,1,1,2,1,0,0,0,1,1,0,0,1,0,0,2,0,1,1,1,1,0,1
http,webcindario,/app/facebook.com/,gjd4f8-fdh5s,1,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1
http,webcindario,/app/facebook.com/,lazorra001,2,1,2,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,1,0,1
http,orient-nsk,/cache/setan/m3ksi/gendeng/con/,www,2,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,kokyu,/to/4d22f39939f16f33518085f417a6467a/verification/verification.php,,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,1
http,kokyu,/to/49c5cf3e437efb31162ec8f9c66b1bc4/verification/verification.php,www,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1
http,kokyu,/to/49c5cf3e437efb31162ec8f9c66b1bc4/verification/verification.php,www,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1
http,webcindario,/account.support.html,asodesinco,2,1,2,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,webcindario,/account.support.html,www.asodesinco,2,1,2,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,broncosbanter,/dhlexpress/dhl-machine/index.html,,2,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,0,0,1
http,lestregheagriturismo,/softaculou/caf.fr/id/d0817477dfb4c3410fa6fd760683380c/,,1,1,1,1,0,0,0,0,1,0,0,1,2,0,2,0,1,2,1,1,0,1
http,entreverodomoha,/js/pagedoc/e96d30e1e6a76f54a2ff878703aa9e1d/,,2,1,1,1,0,0,0,0,0,0,0,1,2,0,2,0,1,2,1,1,0,1
http,oneworldorganisation,/media/bingdoc/0e4637882286f2cf9f7d4dbd1eb82b91/,,1,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,1,1,0,0,1
http,spikemotorsports,/wp-includes/css/login.srf/index.php,,2,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,queenpharma,/spacebox/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,queenpharma,/spacebox/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,form2pay,/accessowa.html,webmailacces,0,0,2,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,sarkfolheados,/sc/odeme/gbp/kola.html,,1,1,1,1,0,0,0,0,1,0,0,1,2,0,2,0,1,1,1,1,0,1
http,arteenimagen,/lord.sperrow/PY/,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,queenpharma,/spacebox/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1
http,cengizgulec,/fotolar/adobesecure/04e603d6da7a342f427477318bc3f4fe/,www,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,cengizgulec,/fotolar/adobesecure/,www,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,k2ktees,/js/wabs/html/facturationmobile/mobile.free.fr/mobile60/Id=878796441/mobile-facturation/mobile-facturation/secur.loginsupin/d6ae44ff2a9820d472fbcd9eeb6335d2/,www,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1
http,persianorientalcarpets,/wp-includes/certificates/t-online/tlogin.htm,www,1,1,0,1,0,0,0,1,1,0,0,1,2,0,2,0,1,0,1,1,0,1
http,tecnicana,/Administrar/av/ac/ad/,,0,0,1,1,0,0,0,1,1,0,0,1,1,0,2,0,1,0,0,1,0,1
http,cengizgulec,/fotolar/adobesecure/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,oneworldorganisation,/media/bingdoc/,,0,1,1,2,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,0,0,1
http,taxiartlysalzburg,/Chelo/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,boxviewdomnew,/,,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,reclamtion-ifm,/NJSHJSZGZYGSVKAJSYG2862767Z627TSYG762/JHSJJSZYTZTGYZTYZGFGZ6RSFSR56Z/BSBSJSGGZYTZ6ZT265FF6TZFF27ZZGGZ6TYU/,mobile.free,1,1,2,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,2,1
http,onceambientstore,/fotos/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,oneworldorganisation,/plugins/minify/lib/Minify/doc/,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,beastwear,/fr/Impots-gouv/Informations-services/enligne-Particuliers-Professionnels/Paiement/Service-Public/,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
http,nbawallpaper,/sess/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,nbawallpaper,/sess/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,dochoiphuchung,/counter/9009L3/,www,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1
http,performanceoutdooradvertising,/folder/verify/document/,,2,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,0,0,1
http,trekkersholidays,/dropbox/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,trekkersholidays,/dropbox/30ac0e86cfc7273c6f5547a0a5da2778/,,2,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,1,0,0,1
http,vineyard-garden,/images/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,veryfortunate,/wp-content/themes/genesis/images/admin/,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,k2ktees,/js/wabs/html/facturationmobile/mobile.free.fr/mobile60/Id=878796441/mobile-facturation/mobile-facturation/secur.loginsupin/,www,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1
http,k2ktees,/js/wabs/html/facturationmobile/mobile.free.fr/mobile60/Id=878796441/mobile-facturation/mobile-facturation/secur.loginsupin/6b25011599dd88df07cb6fdee924c09b/,www,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1
http,globlaelectronic,/Dropbox/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,tee-managerdesigner,/vqmod/css/faicon/,,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,1
http,faboleena,/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/,,1,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,alavi36,/libraries/cc/login/,www,0,0,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,1,0,1
http,alavi36,/libraries/cc/login/,www,0,0,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,1,0,1
http,nchdanang,/layouts/joomla/edit/GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG/Renamed/,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,2,1,1,0,1
http,paysagiste-isere,/wp-includes/Text/Diff/FR/,,0,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,poneytelecom,/.comfile/sess/,195-154-211-124.rev,2,1,1,2,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,1,1
http,globlaelectronic,/Dropbox/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1
http,paysagiste-isere,/wp-includes/Text/Diff/FR/,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,1
http,ccp,/newslettre.a/PortailAS/appmanager/PortailAS/assure_somtc=true/,,1,0,1,1,0,0,0,0,1,0,0,1,1,1,2,0,1,0,1,1,0,1
http,performanceoutdooradvertising,/folder/verify/document/,www,2,1,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,0,0,1
http,performanceoutdooradvertising,/folder/verify/document/,www,2,1,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,2,1,0,0,1
http,mltmarine,/ml/Tr4p/,www,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,mltmarine,/ml/Tr4p/,www,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,1
http,bldentalmiami,/cristen/DHLExpressCopy/autofil/id.php,,2,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,zmixdj,/ali/index.php,,2,0,1,2,0,0,0,1,0,0,0,1,1,1,2,0,1,0,0,0,0,1
http,cyrenepictures,/wp-includes/Text/Diff/Renderer/autoexcel/excel/,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,entreverodomoha,/js/pagedoc/52eddc35eacf10a26fb19204bfc5571d/,,2,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,2,1,1,0,1
http,manuelenriquesalonyspa,/filewords/,www,0,1,0,2,0,0,0,1,0,0,0,1,0,0,2,0,1,2,1,0,0,1
http,binaaacademy,/wp-content/text/Drbx/Drbx/Dropbox/index.html,,2,1,1,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1
http,gdmalta,/home/index.html,,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1
http,susanrcordova,/dev/sh/atv.html,www,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,1688,/download/online.wellsfargo.com.aspx/update/wellsfargo/index.html,,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
http,marciameira,/acesso941/atendimento_pessoa_fisica/cadastro/index1.php,,1,1,1,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,susanrcordova,/toh/sh/atv.html,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,susanrcordova,/lnh/sh/atv.html,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,susanrcordova,/efe/sh/atv.html,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,susanrcordova,/dev/sh/atv.html,,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,cwrucsa,/images/home/,www,0,0,0,2,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,1
http,thrillsonwheelsgametruck,/dmoc/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,2,1,0,0,1
http,mariascollections,/sent/sb/sb/,,0,1,1,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,1
http,aavaani,/up_chase2/,,0,0,1,2,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1
http,siftpolytechniccollege,/ayy/ayo1/ayo1/ayo1/,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,siftpolytechniccollege,/ayy/ayo1/ayo1/ayo1/,www,2,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,karitek-solutions,/templates/system/Document-Shared116/doc/index.php,,1,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,1
http,hariompackers,/images/toni/latest%20revalidate/momo.html,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,badawichemicals,/gd/,,0,1,1,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,1
http,siftpolytechniccollege,/ayy/ayo1/ayo1/ayo1/index.html,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,0,0,1
http,navenal,/santander/portal/atendimento/on-line/Atualizacao_Segura/index1.php,www,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1
http,southstarsolar,/wp-includes/ID3/a4/GD/index.php,,2,1,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1,1,0,1
http,librievini,/images/bannerss/.default/.express/.manage/.impress/,,2,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,1,0,1
