Protocol,Domain,Path,Subdomain,Path len,URL len,Dom len,Sbd len,# SBD,#Brands,#SimBrs,#Key,#SimKey,#Rand,RandD,#Oth,#Raw,AvgWL,MaxWL,MinWL,STDV,Label
https,superuser,/questions/332124/will-an-hdmi-to-vga-connector-work,,52,73,9,0,0,0,0,2,0,7,True,1,11,5.0,9,2,2.792848008753788,0
http,bestbuy,/site/insignia-hdmi-to-vga-adapter-black/1577417.p,www,50,86,7,3,0,2,0,2,0,7,True,1,14,4.714285714285714,8,1,2.198900824313101,0
http,eusso,/download/Manual/Powerline/UPL5500-200(K)-User_Manual.pdf,www,57,77,5,3,0,1,0,1,0,7,True,1,11,5.363636363636363,11,1,3.1071764440638794,0
http,plugable,/2015/04/21/selecting-the-right-usb-ethernet-adapter-for-your-computer-and-network/,,83,102,8,0,0,1,0,1,0,13,True,1,16,4.9375,9,2,2.462214450449026,0
http,tech-faq,/usb-to-ethernet-adapter.html,www,29,52,8,3,0,1,0,2,0,2,False,1,9,4.111111111111111,8,2,2.0275875100994063,0
http,bell,/_web/internet/guides/homeplug.pdf,support,34,56,4,7,0,0,0,2,0,4,True,1,8,5.25,8,2,2.3145502494313788,0
http,elinux,/RPi_USB_Ethernet_adapters,,26,43,6,0,0,0,0,0,0,3,True,0,3,11.333333333333334,25,3,11.930353445448855,0
https,apple,/shop/product/MC704LL/A/apple-usb-ethernet-adapter,www,50,71,5,3,0,3,0,1,0,5,True,1,11,4.818181818181818,8,1,2.227921983292136,0
http,linksys,"/downloads/userguide/USB300M_V10_UG_NC-WEB,0.pdf",downloads,48,76,7,9,0,0,0,1,0,5,True,1,9,6.777777777777778,17,1,4.944132324730441,0
https,intel,/download/22283/Intel-Ethernet-Adapter-Connections-CD,downloadcenter,53,85,5,14,0,2,0,1,0,6,True,1,10,6.8,14,2,3.6453928305312844,0
https,amazon,/Thunderbolt-to-Gigabit-Ethernet-Adapter/dp/B008ALA6DW,www,54,76,6,3,0,0,0,2,0,6,True,1,10,5.9,11,2,3.2812599206199238,0
http,DigitalCitizen,/reviewing-microsoft-surface-ethernet-adapter,www,45,75,14,3,0,1,0,0,0,6,True,1,8,7.625,14,3,3.3779748793788102,0
http,wnsum,/fun/search/bdsmktg%20salary,www,28,48,5,3,0,0,0,1,0,4,True,1,7,5.0,8,3,2.0816659994661326,0
https,jobstreet,/career-enhancer/basic-salary-report.php,myjobstreet-id,40,78,9,14,0,1,0,2,0,7,True,1,11,5.454545454545454,11,2,3.0451153135353137,0
http,payscale,/research/US/Country=United_States/Salary,www,41,64,8,3,0,1,0,1,0,5,True,1,8,6.25,13,2,3.615443067098218,0
http,titantv,/contact.aspx,www,13,35,7,3,0,0,0,2,0,1,True,1,5,4.8,7,3,2.04939015319192,0
https,buffer,/salary,,7,25,6,0,0,0,0,1,0,2,True,0,3,5.0,6,3,1.7320508075688772,0
http,bdsmktg,/,www,1,23,7,3,0,0,0,1,0,0,False,1,3,4.333333333333333,7,3,2.309401076758503,0
http,salarylist,/company/Sand-Salary.htm,www,24,49,10,3,0,0,0,1,0,4,True,1,7,5.142857142857143,10,3,2.6726124191242437,0
https,twitter,/bdsmktg,,8,27,7,0,0,1,0,1,0,0,True,1,3,5.666666666666667,7,3,2.309401076758503,0
http,xigsa,/,www,1,21,5,3,0,0,0,1,0,1,True,1,3,3.6666666666666665,5,3,1.1547005383792515,0
http,careerbuilder,/insights/registered-nurse,www,26,54,13,3,0,0,0,1,0,4,True,1,6,7.0,13,3,4.049691346263317,0
https,wikipedia,/wiki/Close-packing_of_equal_spheres,en,36,60,9,2,0,2,0,1,0,3,True,0,6,7.833333333333333,24,2,8.280499179799891,0
https,wikipedia,/wiki/Close_packing,en.m,19,45,9,4,0,3,0,1,0,2,True,0,6,5.333333333333333,13,1,4.676180777800049,0
http,rfwiki,/wiki/Close-packing_of_equal_spheres,en,36,56,6,2,0,1,0,1,0,3,False,1,6,7.333333333333333,24,2,8.286535263104035,0
http,goo,/enwiki/Close-packing_of_equal_spheres,wpedia,38,61,3,6,0,2,0,0,0,4,True,1,7,6.857142857142857,24,2,7.755182598937123,0
http,explained,/cubic_close_packing/,everything,21,54,9,10,0,0,0,0,0,4,True,0,4,10.75,19,5,5.909032633745278,0
http,scipress,/journals/forma/pdf/1404/14040279.pdf,www,37,60,8,3,0,0,0,0,0,6,True,1,9,5.0,8,3,2.345207879911715,0
http,upcscavenger,/wiki/close-packed/,www,19,46,12,3,0,1,0,1,0,3,True,1,6,5.5,12,3,3.391164991562634,0
http,wikivisually,/wiki/Close-packing_of_spheres,,30,53,12,0,0,1,0,1,0,3,True,0,5,8.4,18,3,6.4265076052238514,0
http,scimath,/Oct/01/2671684b95a5173d14eeb7846c67474a.html,2009,45,69,7,4,0,0,0,0,0,6,True,1,7,8.0,32,2,10.692676621563626,0
http,msu,/crcmath/math/math/s/s561.htm,archive.lib,29,55,3,11,0,2,0,0,0,7,True,1,10,3.9,7,1,1.8529256146249728,0
https,portent,/services/ppc/pay-per-click-explained,www,37,60,7,3,0,2,0,2,0,3,True,1,9,4.888888888888889,9,3,2.4720661623652207,0
http,tutorialspoint,/pay_per_click/ppc_tutorial.pdf,www,31,60,14,3,0,0,0,1,0,3,True,1,6,8.0,14,3,5.513619500836088,0
https,ignitevisibility,/services/pay-per-click-management/,,35,63,16,0,0,2,0,2,0,3,True,0,7,6.857142857142857,16,3,4.879500364742666,0
https,reloadmedia,/services/pay-per-click-advertising/,www,36,66,11,3,0,2,0,2,0,3,True,1,9,5.444444444444445,11,2,3.6094013046179527,0
https,thinkpyxl,/blog/4-pay-per-click-advertising-tips-higher-ed,,48,69,9,0,0,3,0,1,0,6,False,1,11,4.636363636363637,11,1,3.0090771765685,0
https,kissmetrics,/two-ppc-advertising-hacks/,blog,27,55,11,4,0,0,0,1,0,5,True,1,7,5.714285714285714,11,3,3.6839419880650364,0
https,instapage,/blog/2016-mobile-ppc-trends,,28,49,9,0,0,0,0,1,0,5,True,1,7,5.0,9,3,2.160246899469287,0
https,junglescout,/blog/amazon-ppc-best-practices/,www,32,59,11,3,0,0,0,1,0,5,True,1,8,5.375,11,3,3.0676887530703447,0
http,chron,/examples-advertising-expenditures-11991.html,smallbusiness,45,75,5,13,0,0,0,1,0,6,True,1,8,7.625,13,3,3.9256482631170977,0
https,lardbucket,/pdfs/online-marketing-essentials/s10-pay-per-click-advertising.pdf,2012books,67,99,10,9,0,2,0,1,0,8,True,1,13,6.076923076923077,11,3,3.226492896359205,0
http,staples,/sbd/content/copyandprint/index.html,www,36,58,7,3,0,0,0,1,0,4,True,1,8,5.5,12,3,3.116774889895918,0
https,theupsstore,/print,www,6,33,11,3,0,0,0,1,0,2,True,1,4,5.5,11,3,3.7859388972001824,0
https,theupsstore,/locations,www,10,37,11,3,0,0,0,1,0,2,True,1,4,6.5,11,3,4.123105625617661,0
http,fedex,/,local,1,23,5,5,0,1,0,1,0,1,True,0,3,4.333333333333333,5,3,1.1547005383792515,0
https,riteaid,/locations/search.html,locations,22,51,7,9,0,0,0,1,0,4,True,1,6,6.333333333333333,9,3,2.503331114069145,0
http,joann,/cart,www,5,25,5,3,0,0,0,1,0,2,True,1,4,3.75,5,3,0.9574271077563381,0
http,brother-usa,/service/,www,9,35,11,3,0,0,0,2,0,2,True,1,5,4.6,7,3,2.1908902300206643,0
https,canon,/internet/portal/us/home/products/list,www.usa,38,63,5,7,0,1,0,2,0,6,True,1,10,4.6,8,2,2.1186998109427604,0
https,3dhubs,/3dprint,www,8,30,6,3,0,0,0,1,0,1,False,1,4,4.75,7,3,2.0615528128088303,0
http,pcrichard,/category/Computers-Tablets/Monitors-Printers/Printers/_/N-1cw4ea5,www,66,90,9,3,0,1,0,1,0,8,True,1,12,6.0,9,1,3.0748244591432297,0
https,microsoft,/en-us/library/windows/desktop/ms682586(v=vs.85).aspx,msdn,53,79,9,4,0,2,0,3,0,5,True,1,13,4.461538461538462,9,1,2.757274760078165,0
http,mobel360,/wp-content/uploads/formidable/windows_dynamic_link_library_search_order.pdf,,76,95,8,0,0,0,0,1,0,5,True,1,8,10.125,41,2,12.78880648960533,0
http,cnblogs,/shangdawei/p/4056967.html,www,26,48,7,3,0,1,0,1,0,2,False,1,7,5.0,10,1,3.1091263510296048,0
https,wikipedia,/wiki/Dynamic-link_library,en,26,50,9,2,0,2,0,1,0,3,True,0,6,6.166666666666667,12,2,3.8686776379877745,0
http,cs-fundamentals,/c-programming/static-and-dynamic-linking-in-c.php,,50,76,15,0,0,4,0,1,0,5,True,1,12,4.833333333333333,12,1,3.761849963982502,0
http,stackoverflow,/questions/11224123/load-time-dynamic-linking-import-library-search-order,,73,97,13,0,0,0,0,1,0,11,True,0,12,6.583333333333333,13,3,2.678477631835372,0
http,dartmouth,/doc/solaris-forte/manuals/fortran/prog_guide/4_libraries.html,caligari,62,91,9,8,0,0,0,0,0,10,True,1,11,6.7272727272727275,11,3,2.7236339361562187,0
https,oracle,/cd/E19205-01/819-5262/aeude/index.html,docs,39,62,6,4,0,1,0,1,0,5,True,1,11,4.0,6,2,1.4142135623730951,0
http,psp-fans,/,,1,62,8,0,0,1,0,0,0,7,True,1,9,5.111111111111111,11,1,3.0595932917809696,0
http,wikispaces,/ABCs+of+APIs+9,lbpe,15,41,10,4,0,2,0,1,0,2,True,1,7,4.0,10,1,2.886751345948129,0
http,fractal-design,/home/product/cases/node-series/node-202,www,40,69,14,3,0,0,0,2,0,8,True,1,11,4.7272727272727275,7,3,1.555050423035156,0
https,pcpartpicker,/product/GsZ2FT/fractal-design-case-fdcanode202bk,,49,73,12,0,0,0,0,1,0,4,False,1,8,7.25,13,3,3.5355339059327378,0
https,newegg,/Product/Product.aspx,www,21,64,6,3,0,0,0,1,0,5,True,1,8,6.125,15,3,3.943801646707328,0
https,techpowerup,/reviews/Fractal_Design/NODE_202,www,32,59,11,3,0,0,0,1,0,4,True,1,6,7.666666666666667,14,3,4.366539438350084,0
https,youtube,/watch,www,6,43,7,3,0,1,0,2,0,1,True,1,6,5.0,11,1,3.5777087639996634,0
http,gecid,/inc/ban.php,ru,12,43,5,2,0,0,0,2,0,6,True,1,10,2.7,5,1,1.0593499054713802,0
http,silentpcreview,/Fractal_Design_Node_202,www,24,53,14,3,0,0,0,1,0,2,True,1,4,10.75,23,3,9.673847907287634,0
https,amazon,/Fractal-Design-FD-CA-NODE-202-BK-Case/dp/B015MKDOPU,www,52,74,6,3,0,0,0,2,0,6,True,1,13,4.153846153846154,10,2,2.444250186531439,0
http,bit-tech,/hardware/cases/2016/02/11/fractal-design-node-202-review/1,www,59,82,8,3,0,2,0,0,0,12,True,1,15,4.066666666666666,8,1,1.98086080374405,0
https,linustechtips,/main/topic/510342-node-202/,,28,53,13,0,0,0,0,1,0,6,True,0,7,5.428571428571429,13,3,3.5050983275386565,0
http,wikia,/,toriko,1,24,5,6,0,0,0,1,0,2,True,0,3,4.666666666666667,6,3,1.5275252316519465,0
http,wikia,/wiki/Toriko,toriko,12,35,5,6,0,1,0,1,0,3,True,0,5,4.8,6,3,1.3038404810405297,0
http,wikia,/wiki/Neo,toriko,9,32,5,6,0,1,0,1,0,3,True,0,5,4.2,6,3,1.3038404810405297,0
http,wikia,/wiki/Zebra,toriko,11,34,5,6,0,1,0,1,0,3,True,0,5,4.6,6,3,1.140175425099138,0
https,wikipedia,/wiki/Toriko,en,12,36,9,2,0,2,0,1,0,2,True,0,5,4.8,9,2,2.7748873851023212,0
https,wikipedia,/wiki/Toriko,ru,12,36,9,2,0,2,0,0,0,2,True,1,5,4.8,9,2,2.7748873851023212,0
https,youtube,/user/zangetsukakashi,www,21,44,7,3,0,1,0,1,0,2,True,1,5,6.4,15,3,5.079370039680118,0
http,thefullwiki,/Toriko,www,7,33,11,3,0,0,0,0,0,3,True,1,4,5.75,11,3,3.774917217635375,0
http,holdwiki,/wiki/Midora,toriko,12,38,8,6,0,1,0,1,0,3,True,0,5,5.4,8,3,1.9493588689617927,0
http,e-hentai,/,,1,27,8,0,0,1,0,0,0,4,True,0,5,3.0,6,1,2.1213203435596424,0
http,aliayi,/backbone-design-in-computer-network-ppt,www,40,60,6,3,0,1,0,0,0,6,True,1,9,5.0,8,2,2.5,0
http,slideserve,/berk-santana/backbone-networks,www,31,56,10,3,0,0,0,1,0,5,True,1,7,6.142857142857143,10,3,2.7945525240230875,0
http,powershow,/view4/55b97e-NmRlZ/Backbone_Networks_powerpoint_ppt_presentation,www,65,89,9,3,0,0,0,1,0,4,True,1,7,10.857142857142858,45,3,15.192416654684132,0
http,powershow,/view/e3164-MmFlO/UNIVERSITY_ON_NAIROBI_Backbone_Network_Proposal_powerpoint_ppt_presentation,www,93,117,9,3,0,0,0,1,0,4,True,1,7,14.857142857142858,75,3,26.598424586358313,0
http,vfu,/en/e-Learning/Computer-Networks--Network.ppt,www,45,62,3,3,0,1,0,1,0,5,False,1,10,4.5,8,1,2.8771127502720115,0
http,uta,/faculty/ssong/INSY3303/INSY%203303%20Lecture%209.ppt,www,53,71,3,3,0,0,0,0,0,10,True,1,11,4.909090909090909,9,3,2.256304299271065,0
http,slideplayer,/slide/6122715/,,15,37,11,0,0,0,0,1,0,3,True,0,4,6.5,11,3,3.415650255319866,0
http,authorstream,/Presentation/Aric85-36105-ch7-Backbone-Networks-Network-Components-Devices-Bridges-Switches-Switched-as-Entertainment-ppt-powerpoint/,www,134,161,12,3,0,0,0,1,0,17,True,1,19,7.105263157894737,13,2,3.34821240601451,0
https,slideshare,/sushovan93/networking-ppt-29223825,www,35,61,10,3,0,1,0,0,0,5,True,1,7,6.714285714285714,10,3,3.5456210417116734,0
http,unhas,/rhiza/arsip/PTIK/macam2/Backbone%20ITB.ppt,,43,61,5,0,0,1,0,1,0,6,True,1,10,4.5,8,2,1.8408935028645435,0
https,superuser,/questions/575128/keyboard-layout-image-creator,,47,68,9,0,0,0,0,1,0,7,True,0,8,6.625,9,3,2.065879266282796,0
https,wikipedia,/wiki/Keyboard_layout,en,21,45,9,2,0,2,0,1,0,2,True,0,5,6.6,15,2,5.412947441089743,0
https,techmagus,/paninap-unicode-keyboard-layout/the-philippines-national-keyboard-layout/,,74,97,9,0,0,0,0,0,0,11,True,0,11,7.090909090909091,11,3,2.119176512447486,0
http,passmark,/download/keyboards.htm,www,23,46,8,3,0,0,0,1,0,3,True,1,6,5.666666666666667,9,3,2.943920288775949,0
https,smashingmagazine,/2009/04/typography-keyboard-layout/,www,36,68,16,3,0,0,0,1,0,6,True,1,8,6.5,16,2,4.7207747548166585,0
http,xahlee,/kbd/dvorak_and_all_keyboard_layouts.html,,41,59,6,0,0,0,0,0,0,2,False,1,5,9.6,31,3,12.0124934963562,0
http,blogspot,/p/blog-page_9.html,fonthindi,19,47,8,9,0,1,0,0,0,4,True,1,7,4.857142857142857,9,1,2.9680841985233184,0
https,stackexchange,/questions/10060/raspbian-keyboard-layout,raspberrypi,41,78,13,11,0,0,0,1,0,7,True,0,8,7.875,13,3,3.226563851175781,0
https,howtogeek,/263849/how-to-switch-to-dvorak-and-other-keyboard-layouts-on-your-computer-or-phone/,www,85,110,9,3,0,1,0,4,0,12,True,1,18,4.666666666666667,9,2,2.3263199921511983,0
http,hol,/keyboard/keyboard-layout-image.pdf,poddomen,35,57,3,8,0,1,0,0,0,6,True,1,8,5.375,8,2,2.5035688811888406,0
https,path,/,,1,17,4,0,0,0,0,1,0,1,True,0,2,3.5,4,3,0.7071067811865476,0
http,panynj,/path/,www,6,27,6,3,0,0,0,0,0,2,False,1,4,4.0,6,3,1.4142135623730951,0
http,thefreedictionary,/path,www,5,37,17,3,0,0,0,1,0,2,True,1,4,6.75,17,3,6.849574196011505,0
https,wikipedia,/wiki/Path_(social_network),en,27,51,9,2,0,2,0,1,0,3,True,0,6,6.166666666666667,14,2,4.535048695071164,0
https,computerhope,/pathhlp.htm,www,12,40,12,3,0,0,0,1,0,1,True,1,5,5.6,12,3,3.9749213828703582,0
https,merriam-webster,/dictionary/path,www,16,47,15,3,0,0,0,1,0,4,True,1,6,5.666666666666667,10,3,2.804757862395017,0
https,youtube,/watch,www,6,43,7,3,0,1,0,2,0,1,True,1,6,5.0,11,1,3.5777087639996634,0
https,ss64,/nt/path.html,,13,29,4,0,0,1,0,1,0,2,True,1,5,3.4,4,2,0.8944271909999159,0
http,dictionary,/browse/path,www,12,37,10,3,0,0,0,1,0,3,True,1,5,5.2,10,3,2.949576240750525,0
http,thesaurus,/browse/path,www,12,36,9,3,0,0,0,1,0,3,True,1,5,5.0,9,3,2.5495097567963922,0
https,wikipedia,/wiki/Nicole_Kidman,en,19,43,9,2,0,2,0,1,0,2,True,0,5,6.2,13,2,4.658325879540846,0
http,people,/celebrity/nicole-kidman-talks-tom-cruise-marriage-at-age-23/,,61,78,6,0,0,1,0,2,0,9,True,0,12,4.916666666666667,9,2,2.3143164446679725,0
http,ranker,/list/men-who-nicole-kidman-has-dated/celebrityhookups,www,54,75,6,3,0,0,0,1,0,9,True,1,11,5.2727272727272725,16,3,3.797128101365796,0
http,wikifame,/wiki/Nicole-Kidman,www,19,42,8,3,0,1,0,0,0,4,True,1,6,5.0,8,3,2.0,0
http,thefamouspeople,/profiles/nicole-mary-kidman-2444.php,www,37,67,15,3,0,0,0,2,0,5,True,1,9,5.777777777777778,15,3,3.865804501581067,0
http,makemeheal,/index.php/Nicole_Kidman,education,24,55,10,9,0,0,0,1,0,4,True,1,6,7.166666666666667,13,3,4.119061381755152,0
https,pornhub,/pornstar/nicole-kidman,www,23,46,7,3,0,0,0,1,0,4,True,1,6,5.5,8,3,2.073644135332772,0
http,answers,/Q/What_is_Nicole_Kidman's_age,www,30,52,7,3,0,0,0,1,0,4,True,1,6,6.666666666666667,21,1,7.31209044437134,0
http,foods4betterhealth,/nicole-kidman-height-age-weight-body-statistics-2-28610/amp,www,60,93,18,3,0,1,0,1,0,10,True,1,13,5.6923076923076925,18,1,4.327905871292631,0
http,etonline,/news/199327_nicole_kidman_talks_marrying_ex_tom_cruise_at_a_young_age/,www,71,94,8,3,0,0,0,1,0,3,True,1,5,16.4,64,3,26.688949023893766,0
https,wikipedia,/wiki/Railroad_switch,en,21,45,9,2,0,2,0,1,0,2,True,0,5,6.6,15,2,5.412947441089743,0
http,academic,/dic.nsf/enwiki/103192,en,22,43,8,2,0,0,0,1,0,4,True,1,7,4.285714285714286,8,2,2.3603873774083293,0
http,thefullwiki,/Railroad_switch,www,16,42,11,3,0,0,0,0,0,3,True,1,4,8.0,15,3,6.0,0
http,wikiwand,/en/Railroad_switch,www,19,42,8,3,0,0,0,2,0,2,True,1,5,6.2,15,2,5.449770637375485,0
http,statemaster,/encyclopedia/Railroad-switch,www,29,55,11,3,0,0,0,1,0,4,True,1,6,7.166666666666667,12,3,3.8686776379877745,0
http,wisegeek,/what-is-a-railroad-switch.htm,www,30,53,8,3,0,2,0,1,0,4,True,1,9,4.222222222222222,8,1,2.5385910352879693,0
http,explained,/pointwork/,everything,11,44,9,10,0,0,0,0,0,4,True,0,4,8.25,10,5,2.217355782608345,0
https,wn,/Railroad_switch,,16,30,2,0,0,0,0,1,0,2,True,0,3,6.666666666666667,15,2,7.234178138070234,0
http,rjcorman,/switching/,www,11,34,8,3,0,0,0,1,0,2,True,1,4,5.75,9,3,3.2015621187164243,0
http,railrelicstoday,/locks.html,,11,37,15,0,0,0,0,1,0,2,True,1,4,6.75,15,3,5.560275772537426,0
https,wikipedia,/wiki/Relational_database_management_system,en,43,67,9,2,0,2,0,1,0,2,True,0,5,11.0,37,2,14.781745499094482,0
http,techtarget,/definition/relational-database-management-system,searchsqlserver,49,86,10,15,0,0,0,1,0,7,True,0,8,9.0,15,3,3.5050983275386565,0
http,techtarget,/definition/database-management-system,searchsqlserver,38,75,10,15,0,0,0,1,0,6,True,0,7,8.857142857142858,15,3,3.7606990231680526,0
http,missouri,/resources/gis_advanced/pdf/Relational.pdf,msdis,42,67,8,5,0,0,0,0,0,6,True,1,8,6.625,12,3,3.583194903195431,0
http,amazonwebservices,/AWS_RDBMS_MS_SQLServer.pdf,media,27,61,17,5,0,0,0,1,0,2,True,1,5,10.0,22,3,8.888194417315589,0
http,wisegeek,/what-is-a-relational-database-management-system.htm,www,52,75,8,3,0,2,0,1,0,6,True,1,11,5.2727272727272725,10,1,3.258555173413797,0
http,webopedia,/TERM/R/RDBMS.html,www,18,42,9,3,0,1,0,1,0,2,True,1,7,4.142857142857143,9,1,2.4784787961282104,0
http,tutorialspoint,/sql/sql-rdbms-concepts.htm,www,27,56,14,3,0,0,0,1,0,2,True,1,8,5.25,14,3,3.955105199973465,0
http,academic,/dic.nsf/enwiki/60070,en,21,42,8,2,0,0,0,1,0,4,True,1,7,4.142857142857143,8,2,2.2677868380553634,0
https,digitalocean,/community/tutorials/sqlite-vs-mysql-vs-postgresql-a-comparison-of-relational-database-management-systems,www,105,133,12,3,0,2,0,1,0,10,True,1,17,6.411764705882353,12,1,3.641064808703145,0
https,wikipedia,/wiki/SQL,en,9,33,9,2,0,2,0,1,0,1,True,1,5,4.2,9,2,2.7748873851023217,0
https,w3schools,/sql/,www,5,30,9,3,0,0,0,1,0,1,True,1,4,4.5,9,3,3.0,0
http,sqlcourse,/intro.Html,www,11,35,9,3,0,0,0,1,0,2,True,1,5,4.8,9,3,2.4899799195977463,0
https,wikipedia,/wiki/SQL,ru,9,33,9,2,0,2,0,0,0,1,True,1,5,4.2,9,2,2.7748873851023217,0
http,tutorialspoint,/sql/,www,5,34,14,3,0,0,0,1,0,1,True,1,4,5.75,14,3,5.5,0
https,microsoft,/en-cy/sql-server/,www,18,43,9,3,0,1,0,3,0,0,True,1,7,4.0,9,2,2.581988897471611,0
https,techonthenet,/sql/index.php,www,14,42,12,3,0,0,0,1,0,2,True,1,6,4.833333333333333,12,3,3.600925806881706,0
http,stackoverflow,/questions/tagged/sql,,21,45,13,0,0,0,0,1,0,3,True,1,5,6.8,13,3,4.266145801540309,0
http,techtarget,/definition/SQL,searchsqlserver,15,52,10,15,0,0,0,1,0,3,True,1,5,8.2,15,3,5.167204273105526,0
http,webopedia,/TERM/S/SQL.html,www,16,40,9,3,0,1,0,1,0,2,True,1,7,3.857142857142857,9,1,2.4784787961282104,0
http,cablexpress,/resources/visio-diagrams/,www,26,52,11,3,0,0,0,1,0,4,True,1,6,6.5,11,3,3.331666249791536,0
http,edugeek,/forums/wireless-networks/22134-fibre-patch-panel-visio-stencil.html,www,68,90,7,3,0,1,0,0,0,10,True,1,13,5.461538461538462,8,3,1.6641005886756874,0
http,shapesource,/fiber-patch-panels,www,19,45,11,3,0,0,0,1,0,4,True,1,6,5.5,11,3,2.949576240750525,0
https,disqus,/home/channel/montlisisin/discussion/channel-montlisisin/lc_patch_panel_visio_stencil/,,86,104,6,0,0,0,0,2,0,7,True,0,9,9.666666666666666,28,3,7.449832212875671,0
http,htdata,/news/2016/download-patch-panel-visio-stencils,www,46,69,6,3,0,1,0,0,0,7,False,1,11,4.7272727272727275,8,2,2.053821272209882,0
http,italiaannunci,/wp-content/uploads/wpforo/default_attachments/1489387227-patchpanelvisiostencilpanduit.pdf,www,91,118,13,3,0,1,0,0,0,6,True,1,11,9.181818181818182,29,2,8.38830354503438,0
http,qabaqohesecox640,/9901425/2ae0d7b3-1u-24-port-patch-panel-visio-stencil-download-22116,,69,95,16,0,0,0,0,1,0,9,False,1,13,5.846153846153846,16,2,3.715870329773673,0
http,quicksocial,/visio-stencil-patch-panel-1u,,29,51,11,0,0,0,0,0,0,7,True,0,7,5.428571428571429,11,2,2.9358214555806383,0
https,soundation,/user/patch-panel-visio-stencil-amp,,35,57,10,0,0,1,0,1,0,6,True,0,8,5.25,10,3,2.3145502494313788,0
http,weebly,/blog/visio-stencils-patch-panel-fiber,rutrackernative,38,71,6,15,0,0,0,1,0,8,True,0,9,6.222222222222222,15,3,3.5629263877386586,0
https,wikipedia,/wiki/Diamond_cutting,en,21,45,9,2,0,2,0,1,0,2,True,0,5,6.6,15,2,5.412947441089743,0
http,diamondcutterinstitute,/,,1,34,22,0,0,0,0,1,0,1,True,0,2,12.5,22,3,13.435028842544403,0
https,youtube,/watch,www,6,43,7,3,0,1,0,2,0,1,True,1,6,5.0,11,1,3.5777087639996634,0
https,youtube,/watch,www,6,43,7,3,0,1,0,2,0,1,True,1,6,5.0,11,1,3.5777087639996634,0
http,howstuffworks,/environmental/earth/geology/diamond3.htm,science,41,73,13,7,0,0,0,1,0,5,True,1,8,7.375,13,3,3.9256482631170977,0
http,pdcguru,/uploads/2/8/7/9/2879895/daw_d-scott_history-and-impact-of-synthetic-diamond-cutters-in-og.pdf,,94,112,7,0,0,3,0,1,0,12,False,1,19,4.578947368421052,13,1,3.3385923426512196,0
http,acidharma,/aci/online/ENGLISH_Diamond_Cutter_Sutra_Pecha.pdf,www,50,74,9,3,0,0,0,1,0,4,True,1,7,8.714285714285714,34,3,11.38294463534935,0
http,langantiques,/university/index.php/Diamond_Cuts,www,34,61,12,3,0,0,0,1,0,4,True,1,7,6.857142857142857,12,3,4.29839394148448,0
http,wnydiamonds,/,,1,23,11,0,0,0,0,1,0,1,True,0,2,7.0,11,3,5.656854249492381,0
http,urbandictionary,/define.php,www,11,63,15,3,0,0,0,1,0,5,True,1,8,6.125,15,3,4.086126352846737,0
https,wikipedia,/wiki/Input%E2%80%93output_model,en,32,56,9,2,0,2,0,1,0,5,True,0,8,5.125,14,2,4.2907708265199025,0
http,academic,/dic.nsf/enwiki/519036,en,22,43,8,2,0,0,0,1,0,4,True,1,7,4.285714285714286,8,2,2.3603873774083293,0
http,sixsigmadaily,/input-output-model/,www,20,48,13,3,0,0,0,1,0,4,True,1,6,5.833333333333333,13,3,3.710345895825168,0
http,yourarticlelibrary,/economics/input-output-analysis-features-static-and-dynamic-model-economics/28970/,www,83,116,18,3,0,1,0,1,0,11,True,1,14,6.785714285714286,18,3,3.8466483198627994,0
http,mashpedia,/Input%E2%80%93output_model,www,27,51,9,3,0,0,0,1,0,5,True,1,7,5.428571428571429,14,2,4.503966505838413,0
http,goo,/enwiki/Input-output_model,wpedia,26,49,3,6,0,2,0,0,0,4,True,1,7,5.142857142857143,12,2,3.484660262185848,0
http,thefullwiki,/Input-output_model,www,19,45,11,3,0,0,0,0,0,4,True,1,5,6.8,12,3,4.381780460041329,0
http,worldwizzy,/library/Input-output_model,www,27,52,10,3,0,0,0,1,0,4,True,1,6,6.666666666666667,12,3,3.723797345005051,0
https,bea,/papers/pdf/wp_iomia_rimsii_020612.pdf,www,38,57,3,3,0,0,0,0,0,4,True,1,7,6.142857142857143,22,3,7.081162132224988,0
http,syr,/mat183/l32/,barnyard,12,35,3,8,0,0,0,0,0,4,False,1,5,4.6,8,3,2.3021728866442674,0
http,tornadoweb,/,www,1,26,10,3,0,0,0,0,0,2,True,1,3,5.333333333333333,10,3,4.041451884327381,0
https,wikipedia,/wiki/Tornado,en,13,37,9,2,0,2,0,1,0,2,True,0,5,5.0,9,2,2.9154759474226504,0
http,noaa,/faq/tornado/,www.spc,13,36,4,7,0,0,0,0,0,2,False,1,6,3.8333333333333335,7,3,1.602081978759722,0
https,wikipedia,/wiki/Tornado,simple,13,41,9,6,0,2,0,0,0,3,True,0,5,5.8,9,3,2.3874672772626644,0
http,academic,/212295/tornado,universalium,15,46,8,12,0,0,0,0,0,4,True,1,5,7.0,12,2,3.605551275463989,0
https,britannica,/science/tornado,www,16,42,10,3,0,0,0,1,0,3,True,1,5,6.0,10,3,3.0,0
http,newworldencyclopedia,/entry/Tornado,www,14,49,20,3,0,0,0,0,0,4,True,1,5,7.6,20,3,7.127411872482185,0
http,thefreedictionary,/tornado,www,8,40,17,3,0,0,0,1,0,2,True,1,4,7.5,17,3,6.60807586719967,0
