Protocol,Domain,Path,Subdomain,Path len,URL len,Dom len,Sbd len,# SBD,#Brands,#SimBrs,#Key,#SimKey,#Rand,RandD,#Oth,#Raw,AvgWL,MaxWL,MinWL,STDV,Label
http,form2pay,/accessowa.html,webmailacces,15,47,8,12,0,0,0,1,0,3,True,1,5,7.2,12,3,3.7013511046643495,1
http,sarkfolheados,/sc/odeme/gbp/kola.html,,23,240,13,0,0,1,0,1,0,4,True,1,10,22.4,149,2,45.89408095459224,1
http,arteenimagen,/lord.sperrow/PY/,,17,40,12,0,0,1,0,0,0,3,True,1,5,5.6,12,2,4.03732584763727,1
http,queenpharma,/spacebox/,,10,32,11,0,0,0,0,1,0,2,True,0,3,7.333333333333333,11,3,4.041451884327381,1
http,cengizgulec,/fotolar/adobesecure/04e603d6da7a342f427477318bc3f4fe/,www,54,80,11,3,0,0,0,1,0,3,True,1,6,11.166666666666666,32,3,10.815112882751926,1
http,cengizgulec,/fotolar/adobesecure/,www,21,47,11,3,0,0,0,1,0,3,True,1,5,7.0,11,3,4.0,1
http,k2ktees,/js/wabs/html/facturationmobile/mobile.free.fr/mobile60/Id=878796441/mobile-facturation/mobile-facturation/secur.loginsupin/d6ae44ff2a9820d472fbcd9eeb6335d2/,www,157,179,7,3,0,0,0,3,0,12,False,1,20,7.6,32,2,6.900800868854204,1
http,persianorientalcarpets,/wp-includes/certificates/t-online/tlogin.htm,www,45,82,22,3,0,1,0,2,0,4,True,1,10,6.6,22,1,6.328067986711619,1
http,tecnicana,/Administrar/av/ac/ad/,,22,42,9,0,0,1,0,0,0,5,True,0,6,4.833333333333333,11,2,4.070217029430577,1
http,cengizgulec,/fotolar/adobesecure/,,21,43,11,0,0,0,0,1,0,3,True,0,4,8.0,11,3,3.8297084310253524,1
http,oneworldorganisation,/media/bingdoc/,,15,46,20,0,0,0,0,0,0,4,True,0,4,8.75,20,3,7.675719293112969,1
http,taxiartlysalzburg,/Chelo/,,7,35,17,0,0,0,0,1,0,2,True,0,3,8.333333333333334,17,3,7.571877794400365,1
http,boxviewdomnew,/,,1,25,13,0,0,0,0,1,0,1,True,0,2,8.0,13,3,7.0710678118654755,1
http,reclamtion-ifm,/NJSHJSZGZYGSVKAJSYG2862767Z627TSYG762/JHSJJSZYTZTGYZTYZGFGZ6RSFSR56Z/BSBSJSGGZYTZ6ZT265FF6TZFF27ZZGGZ6TYU/,mobile.free,107,144,14,11,0,0,0,1,0,3,True,1,8,16.125,37,3,15.375653296224986,1
http,onceambientstore,/fotos/,,7,34,16,0,0,0,0,1,0,2,True,0,3,8.0,16,3,7.0,1
http,oneworldorganisation,/plugins/minify/lib/Minify/doc/,,31,62,20,0,0,0,0,0,0,7,True,0,7,6.857142857142857,20,3,6.0395521751360395,1
http,beastwear,/fr/Impots-gouv/Informations-services/enligne-Particuliers-Professionnels/Paiement/Service-Public/,,98,121,9,0,0,0,0,3,0,10,True,1,14,7.142857142857143,14,2,3.73871929650007,1
http,nbawallpaper,/sess/,www,6,33,12,3,0,0,0,0,0,3,True,1,4,5.5,12,3,4.358898943540674,1
http,nbawallpaper,/sess/,www,6,33,12,3,0,0,0,0,0,3,True,1,4,5.5,12,3,4.358898943540674,1
http,dochoiphuchung,/counter/9009L3/,www,16,48,14,3,0,0,0,1,0,3,True,1,6,5.833333333333333,14,2,4.445971959725642,1
http,performanceoutdooradvertising,/folder/verify/document/,,24,64,29,0,0,0,0,1,0,4,True,0,5,10.4,29,3,10.549881515922348,1
http,trekkersholidays,/dropbox/,,9,36,16,0,0,0,0,1,0,1,True,1,3,8.666666666666666,16,3,6.658328118479393,1
http,trekkersholidays,/dropbox/30ac0e86cfc7273c6f5547a0a5da2778/,,42,69,16,0,0,0,0,1,0,1,True,1,4,14.5,32,3,12.871156384205214,1
http,vineyard-garden,/images/,www,8,38,15,3,0,0,0,1,0,3,True,1,5,5.2,8,3,2.16794833886788,1
http,veryfortunate,/wp-content/themes/genesis/images/admin/,www,40,68,13,3,0,0,0,1,0,6,True,1,9,5.777777777777778,13,2,3.2702361450580972,1
http,k2ktees,/js/wabs/html/facturationmobile/mobile.free.fr/mobile60/Id=878796441/mobile-facturation/mobile-facturation/secur.loginsupin/,www,124,146,7,3,0,0,0,3,0,12,False,1,19,6.315789473684211,17,2,3.9306859958105047,1
http,k2ktees,/js/wabs/html/facturationmobile/mobile.free.fr/mobile60/Id=878796441/mobile-facturation/mobile-facturation/secur.loginsupin/6b25011599dd88df07cb6fdee924c09b/,www,157,179,7,3,0,0,0,3,0,12,False,1,20,7.6,32,2,6.900800868854204,1
http,globlaelectronic,/Dropbox/,www,9,40,16,3,0,0,0,1,0,1,True,1,4,7.25,16,3,6.13052471924984,1
http,tee-managerdesigner,/vqmod/css/faicon/,,18,48,19,0,0,0,0,1,0,3,True,1,6,5.833333333333333,15,3,4.665476038590989,1
http,faboleena,/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/,,94,114,9,0,0,0,0,1,0,11,True,1,13,7.230769230769231,12,2,3.0318818730794397,1
http,alavi36,/libraries/cc/login/,www,20,42,7,3,0,0,0,1,0,4,True,1,6,4.833333333333333,9,2,2.714160398109638,1
http,alavi36,/libraries/cc/login/,www,20,42,7,3,0,0,0,1,0,4,True,1,6,4.833333333333333,9,2,2.714160398109638,1
http,nchdanang,/layouts/joomla/edit/GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG/Renamed/,,66,89,9,0,0,0,0,1,0,5,True,1,8,9.25,36,2,11.055057019947283,1
http,paysagiste-isere,/wp-includes/Text/Diff/FR/,,26,53,16,0,0,0,0,1,0,6,True,1,8,4.75,10,2,2.866057521105554,1
http,poneytelecom,/.comfile/sess/,195-154-211-124.rev,15,57,12,19,0,0,0,0,0,8,True,1,9,4.444444444444445,12,2,3.166666666666667,1
http,globlaelectronic,/Dropbox/,,9,36,16,0,0,0,0,1,0,1,True,1,3,8.666666666666666,16,3,6.658328118479393,1
http,paysagiste-isere,/wp-includes/Text/Diff/FR/,www,26,57,16,3,0,0,0,1,0,6,True,1,9,4.555555555555555,10,2,2.7436796055257213,1
http,ccp,/newslettre.a/PortailAS/appmanager/PortailAS/assure_somtc=true/,,63,76,3,0,0,2,0,0,0,6,False,1,9,6.666666666666667,12,1,4.123105625617661,1
http,performanceoutdooradvertising,/folder/verify/document/,www,24,68,29,3,0,0,0,1,0,4,True,1,6,9.166666666666666,29,3,9.907909298467901,1
http,performanceoutdooradvertising,/folder/verify/document/,www,24,68,29,3,0,0,0,1,0,4,True,1,6,9.166666666666666,29,3,9.907909298467901,1
http,mltmarine,/ml/Tr4p/,www,9,33,9,3,0,0,0,1,0,1,True,1,5,4.2,9,2,2.7748873851023217,1
http,mltmarine,/ml/Tr4p/,www,9,33,9,3,0,0,0,1,0,1,True,1,5,4.2,9,2,2.7748873851023217,1
http,bldentalmiami,/cristen/DHLExpressCopy/autofil/id.php,,38,62,13,0,0,0,0,2,0,4,True,1,7,7.0,14,2,4.864839839775475,1
http,zmixdj,/ali/index.php,,14,54,6,0,0,0,0,2,0,5,False,1,9,4.333333333333333,6,3,1.3228756555322954,1
http,cyrenepictures,/wp-includes/Text/Diff/Renderer/autoexcel/excel/,,48,73,14,0,0,0,0,1,0,7,True,1,9,6.333333333333333,14,2,3.774917217635375,1
http,entreverodomoha,/js/pagedoc/52eddc35eacf10a26fb19204bfc5571d/,,45,74,15,0,0,0,0,1,0,3,True,1,6,10.166666666666666,32,2,11.788412389574209,1
http,manuelenriquesalonyspa,/filewords/,www,11,48,22,3,0,0,0,1,0,2,True,1,4,9.25,22,3,8.958236433584458,1
http,binaaacademy,/wp-content/text/Drbx/Drbx/Dropbox/index.html,,45,68,12,0,0,0,0,1,0,4,True,1,10,5.2,12,2,2.859681411936962,1
http,gdmalta,/home/index.html,,16,34,7,0,0,0,0,2,0,2,True,1,5,4.6,7,3,1.51657508881031,1
http,susanrcordova,/dev/sh/atv.html,www,16,44,13,3,0,1,0,1,0,2,True,1,7,4.428571428571429,13,2,3.8234863173611093,1
http,1688,/download/online.wellsfargo.com.aspx/update/wellsfargo/index.html,,65,79,4,0,0,0,0,4,0,5,True,1,11,5.636363636363637,10,2,2.6934263410283665,1
http,marciameira,/acesso941/atendimento_pessoa_fisica/cadastro/index1.php,,56,81,11,0,0,0,0,1,0,6,True,1,8,8.375,25,2,7.44383733605956,1
http,susanrcordova,/toh/sh/atv.html,,16,40,13,0,0,1,0,1,0,1,True,1,6,4.666666666666667,13,2,4.131182235954578,1
http,susanrcordova,/lnh/sh/atv.html,,16,40,13,0,0,1,0,1,0,1,True,1,6,4.666666666666667,13,2,4.131182235954578,1
http,susanrcordova,/efe/sh/atv.html,,16,40,13,0,0,1,0,1,0,2,True,1,6,4.666666666666667,13,2,4.131182235954578,1
http,susanrcordova,/dev/sh/atv.html,,16,40,13,0,0,1,0,1,0,2,True,1,6,4.666666666666667,13,2,4.131182235954578,1
http,cwrucsa,/images/home/,www,13,35,7,3,0,0,0,2,0,1,False,1,5,4.6,7,3,1.816590212458495,1
http,thrillsonwheelsgametruck,/dmoc/,,6,41,24,0,0,0,0,1,0,1,True,1,3,10.333333333333334,24,3,11.846237095944574,1
http,mariascollections,/sent/sb/sb/,,12,42,17,0,0,1,0,0,0,2,True,1,6,4.833333333333333,17,2,6.013872850889572,1
http,aavaani,/up_chase2/,,11,29,7,0,0,0,0,1,0,1,False,1,3,6.333333333333333,9,3,3.0550504633038935,1
http,siftpolytechniccollege,/ayy/ayo1/ayo1/ayo1/,www,20,57,22,3,0,0,0,0,0,5,True,1,7,6.142857142857143,22,3,7.010196655077313,1
http,siftpolytechniccollege,/ayy/ayo1/ayo1/ayo1/,www,20,57,22,3,0,0,0,0,0,5,True,1,7,6.142857142857143,22,3,7.010196655077313,1
http,karitek-solutions,/templates/system/Document-Shared116/doc/index.php,,50,78,17,0,0,0,0,1,0,8,True,1,10,6.2,9,3,2.573367875415838,1
http,hariompackers,/images/toni/latest%20revalidate/momo.html,,42,66,13,0,0,0,0,1,0,6,True,1,8,6.5,13,3,3.854496446637726,1
http,badawichemicals,/gd/,,4,30,15,0,0,0,0,1,0,1,True,1,3,6.666666666666667,15,2,7.234178138070234,1
http,siftpolytechniccollege,/ayy/ayo1/ayo1/ayo1/index.html,,30,63,22,0,0,0,0,0,0,6,True,1,8,6.125,22,3,6.446205971621713,1
http,navenal,/santander/portal/atendimento/on-line/Atualizacao_Segura/index1.php,www,67,92,7,3,0,1,0,3,0,6,True,1,12,6.166666666666667,18,2,4.687184332805461,1
http,southstarsolar,/wp-includes/ID3/a4/GD/index.php,,32,57,14,0,0,0,0,1,0,5,True,1,9,4.666666666666667,14,2,3.9999999999999996,1
http,librievini,/images/bannerss/.default/.express/.manage/.impress/,,52,72,10,0,0,1,0,0,0,7,True,0,8,6.625,10,2,2.2638462845343543,1
https,abdullahtoprak,/upload/galeri/message.service.alibaba.com/alibaba1.com/index1.php,www,66,119,14,3,0,1,0,5,0,9,True,1,17,5.588235294117647,14,3,2.785202495542554,1
http,skorstensfejerdata,/media/,www,7,39,18,3,0,0,0,0,0,2,True,1,4,7.0,18,2,7.438637868140466,1
http,stephanehamard,/components/com_joomlastats/FR/,www,31,60,14,3,0,0,0,1,0,4,True,1,6,7.833333333333333,15,2,5.913261931173577,1
http,contacthawk,/templates/beez5/blog/,www,22,48,11,3,0,0,0,1,0,3,True,1,6,5.833333333333333,11,3,3.3714487489307423,1
http,stephanehamard,/components/com_joomlastats/FR/,,31,56,14,0,0,0,0,1,0,4,True,0,5,8.8,15,2,6.058052492344384,1
http,bfgnet,/nerm/bsi.sinc/nins.php,,23,43,6,0,0,0,0,1,0,5,False,1,8,3.625,6,2,1.1877349391654208,1
http,microsafegps,/shup/imsa.ome/bcs/alus.php,www,27,54,12,3,0,0,0,2,0,4,True,1,9,4.333333333333333,12,3,2.9154759474226504,1
http,u-telcom,/,www.d293416,1,32,8,11,0,2,0,0,0,2,True,1,5,4.0,7,1,2.449489742783178,1
http,onjasela,/DB/fr/,,7,26,8,0,0,2,0,0,0,2,True,0,4,3.75,8,2,2.8722813232690143,1
http,onjasela,/DB/fr/178ced16efbe19504e2c593577a43021/,,40,59,8,0,0,2,0,0,0,3,True,0,5,9.4,32,2,12.876334882255899,1
http,guzheng,/libraries/joomla/session/storage/regional/,www,43,68,7,3,0,0,0,1,0,7,True,1,9,5.777777777777778,9,2,2.488864087178013,1
https,arvixeshared,/~fosco999/,dallas174,11,45,12,9,0,0,0,1,0,3,True,0,4,8.0,12,3,3.7416573867739413,1
http,lukeandtomhomebuilders,/dbfile/dbfile/best/index.php,www,29,66,22,3,0,0,0,1,0,3,True,1,8,6.5,22,3,6.391959234627741,1
http,property110,/images/Sign_in.html,,20,44,11,0,0,2,0,0,0,3,True,1,6,5.333333333333333,11,2,3.444802848737017,1
http,erteknikmekanik,/wp-content/plugins/races.php,,29,58,15,0,0,0,0,1,0,5,True,1,8,5.5,15,2,4.342481186734475,1
http,thewiseplanners,/E-Drive-php/,,13,39,15,0,0,1,0,1,0,2,True,1,5,5.4,15,1,5.549774770204643,1
http,pablocruz,/wp-content/rtrfccyfvghf/index.php,,34,55,9,0,0,0,0,0,0,4,True,1,7,6.0,12,2,3.559026084010437,1
http,finservice315,/components/com_user/www.itau.com.br_digitau-bankline_30horas/index_agente.php,,78,101,13,0,0,0,0,1,0,7,True,1,11,7.636363636363637,16,2,4.884111531747147,1
https,hotelmanagementcenter,/st/index.php,,13,46,21,0,0,1,0,1,0,2,True,1,5,6.8,21,2,8.012490249604053,1
http,clientesvips,/HOMEARG/login.php,,18,41,12,0,0,0,0,1,0,3,True,1,5,6.0,12,3,3.7416573867739413,1
http,consertocadeiras,/tx/verify/,www,11,45,16,3,0,0,0,1,0,3,True,1,6,5.333333333333333,16,2,5.428320796219276,1
http,prodradial,/wp-aign/admiinn/,,17,38,10,0,0,0,0,1,0,3,True,1,5,5.2,10,2,3.2710854467592254,1
http,canalcnccali,/Descarga/noeue/zalfaz/Googledocbest/,,37,60,12,0,0,0,0,1,0,4,True,1,6,7.833333333333333,13,3,3.970726214015097,1
http,consertocadeiras,/tx/verify/index.html,,21,51,16,0,0,0,0,1,0,4,True,1,7,5.428571428571429,16,2,4.894116973712515,1
http,consertocadeiras,/tx/verify/,,11,41,16,0,0,0,0,1,0,3,True,1,5,5.8,16,2,5.93295878967653,1
http,susanrcordova,/art/sh/atv.html,www,16,44,13,3,0,1,0,1,0,2,True,1,7,4.428571428571429,13,2,3.8234863173611093,1
http,susanrcordova,/gtl/sh/atv.html,,16,40,13,0,0,1,0,1,0,1,True,1,6,4.666666666666667,13,2,4.131182235954578,1
http,susanrcordova,/art/sh/atv.html,,16,40,13,0,0,1,0,1,0,2,True,1,6,4.666666666666667,13,2,4.131182235954578,1
http,eulogizing,/plugins/filewords/index.php,,28,49,10,0,0,0,0,1,0,4,True,1,6,6.166666666666667,10,3,2.9944392908634274,1
http,jasatradingsa,/popapapa/GD/,,13,37,13,0,0,0,0,1,0,2,True,1,4,6.5,13,2,5.066228051190222,1
http,jasatradingsa,/eyinakakaka/GD/,,16,40,13,0,0,0,0,1,0,2,True,1,4,7.25,13,2,5.560275772537426,1
http,jasatradingsa,/npapapa/GD/,,12,36,13,0,0,0,0,1,0,2,True,1,4,6.25,13,2,4.9916597106239795,1
http,jasatradingsa,/qioqoooq/GD/,,13,37,13,0,0,0,0,1,0,1,True,1,4,6.5,13,2,5.066228051190222,1
http,onetittles,/docss/file/files/db/file.dropbox/,www,34,59,10,3,0,1,0,1,0,4,True,1,9,4.777777777777778,10,2,2.438123139721299,1
http,onetittles,/docss/file/files/db/file.dropbox/,,34,55,10,0,0,1,0,1,0,4,True,1,8,5.0,10,2,2.5071326821120348,1
http,gameszocker,/fonts/t2/,www,10,36,11,3,0,0,0,1,0,3,True,1,5,4.8,11,2,3.6331804249169903,1
http,gameszocker,/fonts/t2/,www,10,36,11,3,0,0,0,1,0,3,True,1,5,4.8,11,2,3.6331804249169903,1
http,daydo-app,/ibeacon/configuration/Billing/information/verification/secure/center/amz/moises/,,81,101,9,0,0,1,0,6,0,3,False,1,12,6.833333333333333,13,3,3.459724984691264,1
http,hetys,/1/1/,,5,21,5,0,0,0,0,1,0,3,True,0,4,2.5,5,1,1.9148542155126762,1
http,nlus-romania,/wp-includes/SimplePie/Data/,,28,50,12,0,0,1,0,0,0,5,True,1,7,5.142857142857143,9,2,2.8535691936340255,1
http,ssukelabaman,/aliinformation/fabric/pdf/good.php,,35,58,12,0,0,0,0,1,0,4,True,1,7,6.428571428571429,14,3,4.649628761422531,1
http,ssukelabaman,/aliinformation/fabric/pdf/alibaba/good.php,,43,66,12,0,0,0,0,1,0,5,True,1,8,6.5,14,3,4.3094580368566735,1
http,ssukelabaman,/aliinformation/fabric/pdf/alibaba/logic.html,,45,68,12,0,0,0,0,1,0,5,True,1,8,6.75,14,3,4.131758532565592,1
http,cicak2,/assets/74c5d34d/error.html,,27,47,6,0,0,0,0,1,0,3,True,1,7,4.857142857142857,8,2,2.0354009783964297,1
http,cric,/pk-admin/include/,,18,36,4,0,0,0,0,1,0,3,True,1,6,3.8333333333333335,7,2,1.9407902170679516,1
http,nlus-romania,/wp-includes/SimplePie/Data/,www,28,54,12,3,0,1,0,0,0,5,True,1,8,4.875,9,2,2.748376143938713,1
http,jindal-steel,/abolo1/aloma/,,14,37,12,0,0,0,0,1,0,4,True,0,5,5.0,6,3,1.224744871391589,1
http,ponnar,/ww/verification.php,,20,36,6,0,0,1,0,1,0,1,True,1,5,5.0,12,2,4.242640687119285,1
http,s4rver,/05291/verify.php,,17,34,6,0,0,0,0,1,0,3,True,1,5,4.6,6,3,1.51657508881031,1
http,tecnicana,/Administrar/Calendario/av/ac/ad/e8a475a53cfc5d67fb464637b84172d0/,,66,86,9,0,0,1,0,0,0,6,True,1,8,8.875,32,2,10.119817897853414,1
http,tecnicana,/Administrar/Calendario/av/ac/ad/5bddcc850c4fba63812cda62dd01aede/,,66,86,9,0,0,1,0,0,0,6,True,1,8,8.875,32,2,10.119817897853414,1
http,arul,/Sevi/GD/,,9,23,4,0,0,1,0,0,0,2,True,1,4,3.0,4,2,1.1547005383792515,1
http,beget,/ppl/,bandof1l,5,31,5,8,0,2,0,0,0,2,True,0,4,5.0,8,3,2.160246899469287,1
http,pureherbs,/cdi/ameli/portailas/appmanager/portailas/assure_somtc=true/2e08dc24d5e758091634e7e557b4e4e5/,www,93,116,9,3,0,0,0,0,0,7,True,1,11,8.909090909090908,32,2,8.37203135988567,1
http,pureherbs,/cdi/ameli/portailas/appmanager/portailas/assure_somtc=true/,www,60,83,9,3,0,0,0,0,0,7,True,1,10,6.6,12,2,3.5652645218989165,1
http,afloorcarpettiles,/6AZSDFRE66ergdfDFGDF215dfgdfg/sdfdsvxcbcvbfgfghfgff/6s5g465df4gdfjhjdfhgjcxjdjhvhjfddfjk/nabib/40ea6c44841409792d3a82339a464e75/b30d5f31918bbae33e033bbf1a9b73d5/,,162,192,17,0,0,1,0,0,0,2,True,1,9,19.555555555555557,36,2,13.721434975168515,1
http,afloorcarpettiles,/6AZSDFRE66ergdfDFGDF215dfgdfg/sdfdsvxcbcvbfgfghfgff/6s5g465df4gdfjhjdfhgjcxjdjhvhjfddfjk/nabib/,,96,126,17,0,0,1,0,0,0,2,True,1,7,16.0,36,2,13.589211407093005,1
http,betsunucu,/,account-confirm,1,37,9,15,0,0,0,1,0,3,True,0,4,6.5,9,3,2.516611478423583,1
https,gem,/shell/dejiwire/fmsk/garyspeed/,,31,48,3,0,0,0,0,0,0,4,True,1,6,5.666666666666667,9,3,2.3380903889000244,1
https,gem,/shell/dejiwire/fmsk/garyspeed/,www,31,52,3,3,0,0,0,0,0,4,True,1,7,5.285714285714286,9,3,2.3603873774083293,1
http,deltacorporativo,/videos/profile/,,16,43,16,0,0,0,0,1,0,3,True,0,4,8.0,16,3,5.597618541248888,1
http,losarcosmexicangrillsa,/Dropbox/doc/drpbx.html,www,23,60,22,3,0,0,0,1,0,2,True,1,7,6.714285714285714,22,3,6.897204402613321,1
http,onsate,/document/confirm.php,www,21,42,6,3,0,0,0,1,0,3,True,1,6,5.0,8,3,2.280350850198276,1
http,losarcosmexicangrillsa,/Dropbox/doc/drpbx.html,,23,56,22,0,0,0,0,1,0,2,True,1,6,7.333333333333333,22,3,7.339391437078873,1
http,onsate,/document/,,10,27,6,0,0,0,0,1,0,2,True,0,3,5.666666666666667,8,3,2.516611478423583,1
http,nicksdonuts,/wp-includes/Text/drpbdocs/,,27,48,11,0,0,1,0,0,0,3,True,1,6,5.833333333333333,11,2,3.7103458958251676,1
http,surfskateco,/Neteasess1/accounts.google.com/gmail.updates.php,,49,228,11,0,0,14,0,3,0,21,True,1,40,4.475,12,1,2.864347601023168,1
http,cinemania,/brijjj/wr/cd/,,14,33,9,0,0,1,0,0,0,1,True,1,5,4.2,9,2,3.1937438845342623,1
http,esy,/log1.php,kalamong,9,31,3,8,0,1,0,0,0,3,True,1,5,4.0,8,2,2.345207879911715,1
http,excelcontractor,/GD/index.php,,13,39,15,0,0,0,0,1,0,2,True,1,5,5.6,15,2,5.366563145999495,1
http,olenelife,/sessions/paypal/,,17,111,9,0,0,1,0,1,0,5,True,1,10,9.4,32,2,9.16757571250134,1
http,excelcontractor,/GD/,,4,30,15,0,0,0,0,1,0,1,True,1,3,6.666666666666667,15,2,7.234178138070234,1
http,kominkidarka,/ssh/,,5,27,12,0,0,1,0,0,0,2,True,0,3,5.666666666666667,12,2,5.507570547286102,1
http,beastwear,/id-id/service-impots-gouv-france/Informations-services/,,56,79,9,0,0,0,0,5,0,5,True,1,11,5.545454545454546,12,2,3.2973818815428815,1
http,nyrdatalytics,/docs/,,6,30,13,0,0,0,0,1,0,1,True,1,3,6.666666666666667,13,3,5.507570547286102,1
http,proparx,/godaddyac/domain/index.php,,27,67,7,0,0,0,0,2,0,6,True,1,10,5.1,9,3,1.911950719959998,1
http,aircenter,/121/cadastros1/desatualizada/cliente.preferencial/pendente.atualizacao/comunicado/index1.php,,93,116,9,0,0,0,0,1,0,11,True,1,13,7.461538461538462,13,2,3.7774635364528364,1
http,kontrolsuhu,/wp-admin/includes/trustpass.html,,33,55,11,0,0,0,0,1,0,4,True,1,7,6.0,11,2,3.366501646120693,1
http,aircenter,/cadastro06/index1.php,,22,45,9,0,0,0,0,1,0,4,True,1,6,5.5,10,2,3.391164991562634,1
http,badawichemicals,/enligh/,,8,34,15,0,0,0,0,1,0,2,True,0,3,8.0,15,3,6.244997998398398,1
http,kontrolsuhu,/wp-content/themes/trustpass.html,,33,55,11,0,0,0,0,1,0,4,True,1,7,6.0,11,2,3.265986323710904,1
http,jasatradingsa,/vialalatywyw/GD/,www,17,45,13,3,0,0,0,1,0,2,True,1,5,6.6,13,2,5.412947441089743,1
http,jasatradingsa,/vialalatywyw/GD/,www,17,45,13,3,0,0,0,1,0,2,True,1,5,6.6,13,2,5.412947441089743,1
http,propertybook,/project/docsign/,,17,43,12,0,0,0,0,1,0,4,True,0,5,6.2,12,2,3.96232255123179,1
http,spingharhajj,/css/erro/css/blesed.html,,25,48,12,0,0,0,0,1,0,3,True,1,7,5.0,12,3,3.265986323710904,1
http,naturalsoap,/id/ap/,signin.amazon.co.uk-prime.form-unsuscribe.id-4059,7,552,11,49,0,18,0,3,0,53,True,1,86,5.1976744186046515,32,1,4.4952779602387745,1
http,naturalsoap,/id/ap/,signin.amazon.co.uk-prime.form-unsuscribe.id-4059,7,552,11,49,0,18,0,3,0,53,True,1,86,5.1976744186046515,32,1,4.4952779602387745,1
http,pdfping,/invoice/Adobe/access.html,,26,46,7,0,0,1,0,0,0,4,False,1,7,4.714285714285714,7,2,2.138089935299395,1
http,ae-building,/new-doc/Gdoccc/,,16,38,11,0,0,0,0,1,0,3,True,1,6,4.166666666666667,8,2,2.316606713852541,1
http,ae-building,/gruce/Gdoccc/,,14,36,11,0,0,0,0,1,0,2,True,1,5,4.8,8,2,2.3874672772626644,1
http,podiatryone,/plugins/content/ggdcs/index.htm,,32,57,11,0,0,0,0,1,0,4,True,1,8,5.375,11,2,2.9246489410818914,1
http,esy,/recovery-chekpoint-login.html,notifications-fb01,30,62,3,18,0,1,0,0,0,5,True,1,8,6.0,13,2,3.7032803990902057,1
http,spinwrights,/wp-content/uploads/smile_fonts/ipad/,,37,59,11,0,0,0,0,1,0,5,True,1,7,6.428571428571429,11,2,3.6449573777637356,1
http,podiatryone,/plugins/content/ggdcs/,,23,48,11,0,0,0,0,1,0,3,True,1,6,5.833333333333333,11,2,3.2506409624359724,1
http,beastwear,/fr/Impots-gouv/Informations-services/enligne-Particuliers-Professionnels/Paiement/Service-Public/10201dd92a686cad1630f622fc242cc0/redirection.php,,146,218,9,0,0,1,0,3,0,13,True,1,22,8.636363636363637,32,2,7.034239083264051,1
http,thespinnerbait,/bluggy/Outlook%20Web%20Process.html,www,36,65,14,3,0,0,0,1,0,4,True,1,8,6.375,14,3,3.7008686239082538,1
http,thespinnerbait,/bluggy/Outlook%20Web%20Process.html,www,36,65,14,3,0,0,0,1,0,4,True,1,8,6.375,14,3,3.7008686239082538,1
http,mitzvah-store,/wes/IOLB/index.htm,dev,19,47,13,3,0,0,0,2,0,3,True,1,8,4.125,7,3,1.4577379737113252,1
http,mitzvah-store,/wes/IOLB/index.htm,dev,19,47,13,3,0,0,0,2,0,3,True,1,8,4.125,7,3,1.4577379737113252,1
http,poluxingenieria,/tbsnm/,,7,32,15,0,0,1,0,0,0,1,True,1,3,7.333333333333333,15,2,6.8068592855540455,1
http,acepaper,/frrr/Google_docs/,www,18,43,8,3,0,2,0,0,0,3,True,1,6,5.0,11,2,3.687817782917155,1
http,kacanghijaubahagia,/wp-includes/js/jcrop/aol/,,26,57,18,0,0,1,0,1,0,3,True,1,8,5.25,18,2,5.574175147179049,1
http,tecnicana,/Administrar/Calendario/av/ac/ad/100de4c236f381bc67f565bcb28111a3/,,66,86,9,0,0,1,0,0,0,6,True,1,8,8.875,32,2,10.119817897853414,1
http,acepaper,/frrr/Google_docs/,,18,39,8,0,0,2,0,0,0,3,True,0,5,5.4,11,2,3.9749213828703582,1
http,zovermedical,/fvgccccc/aptgd/,www,16,46,12,3,0,1,0,1,0,1,True,1,6,5.5,12,2,3.8340579025361627,1
http,color-master,/administrator/language/en-GB/aldotour/logining.php,,51,73,12,0,0,0,0,1,0,7,True,1,10,5.7,13,2,3.6224607965059086,1
http,zovermedical,/fvgccccc/aptgd/,,16,42,12,0,0,1,0,1,0,1,True,1,5,6.0,12,2,4.06201920231798,1
http,makkahimpex,/essccc/aptgd/,www,14,40,11,3,0,0,0,1,0,2,True,1,5,5.6,11,3,3.286335345030997,1
http,makkahimpex,/essccc/aptgd/,www,14,40,11,3,0,0,0,1,0,2,True,1,5,5.6,11,3,3.286335345030997,1
http,home-made-food,/ckeditor/plugins/image/images/alihamdulia/,www,43,73,14,3,0,0,0,1,0,7,True,1,10,5.6,11,3,2.4585451886114367,1
http,my-fbapps,/investment/Supply/index.php,shreedeesa,28,60,9,10,0,0,0,0,0,6,False,1,8,5.75,10,2,2.9640705601780613,1
http,my-fbapps,/css/mgs/es/index.php,shreedeesa,21,53,9,10,0,1,0,0,0,4,False,1,9,4.222222222222222,10,2,2.5385910352879693,1
http,myutilitydomain,/scan/ea52cab3be1ede0e733e4e2c6ca3308a/,fywuw8ar,39,74,15,8,0,0,0,1,0,3,True,1,5,12.4,32,3,11.92895636675732,1
http,myutilitydomain,/scan/ea52cab3be1ede0e733e4e2c6ca3308a/,fywuw8ar,39,74,15,8,0,0,0,1,0,3,True,1,5,12.4,32,3,11.92895636675732,1
